Workclass,Education,Marital-Status,Occupation,Relationship,Race,Sex,Native_country
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female, United-States
 Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male, United-States
 Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Other-service, Own-child, White, Female, United-States
 Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male, United-States
 Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, Germany
 Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female, United-States
 Private, Bachelors, Never-married, Sales, Not-in-family, White, Male, United-States
 Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States
 Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male, United-States
 Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
 Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
 Private, HS-grad, Never-married, Other-service, Unmarried, White, Female, United-States
 Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male, United-States
 Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male, United-States
 Private, Masters, Divorced, Sales, Not-in-family, White, Male, United-States
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States
 Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
 Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
 Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
 Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male, India
 Private, Some-college, Never-married, Transport-moving, Other-relative, White, Male, United-States
 Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male, Mexico
 Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male, United-States
 Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
 Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
 Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
 Private, 7th-8th, Widowed, Other-service, Not-in-family, White, Female, Germany
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female, United-States
 Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female, United-States
 Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
 Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male, Mexico
 Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
 Local-gov, Assoc-voc, Separated, Adm-clerical, Own-child, Black, Female, United-States
 Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male, United-States
 Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male, United-States
 Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, HS-grad, Widowed, Sales, Not-in-family, White, Female, United-States
 Private, HS-grad, Never-married, Sales, Not-in-family, White, Male, United-States
 Private, 7th-8th, Never-married, Machine-op-inspct, Own-child, White, Female, United-States
 Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Female, United-States
 Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female, United-States
 Private, HS-grad, Separated, Farming-fishing, Unmarried, White, Female, United-States
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female, Laos
 Private, Some-college, Never-married, Sales, Other-relative, White, Male, United-States
 Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male, United-States
 Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female, United-States
 Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male, United-States
 Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, Italy
 Private, Some-college, Never-married, Other-service, Not-in-family, White, Male, United-States
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
 Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female, United-States
 Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male, United-States
 Private, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Sales, Own-child, White, Female, United-States
 Private, Some-college, Never-married, Sales, Not-in-family, White, Female, United-States
 Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
 Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female, United-States
 Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
 Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male, United-States
 Private, Some-college, Never-married, Sales, Not-in-family, White, Female, United-States
 Private, Assoc-voc, Never-married, Sales, Other-relative, Black, Male, United-States
 Private, Some-college, Widowed, Sales, Not-in-family, White, Female, United-States
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States
 Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female, United-States
 Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male, United-States
 Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male, United-States
 Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male, United-States
 Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
 Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female, United-States
 Private, Some-college, Never-married, Sales, Own-child, White, Female, United-States
 Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male, United-States
 Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female, United-States
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, Wife, White, Female, United-States
 Private, 10th, Divorced, Other-service, Not-in-family, White, Male, United-States
 Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, United-States
 Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female, United-States
 Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female, United-States
 Private, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male, Hong
 Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male, United-States
 Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States
 Private, HS-grad, Never-married, Other-service, Unmarried, White, Female, United-States
 Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male, United-States
 Private, Bachelors, Never-married, Sales, Not-in-family, White, Male, United-States
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
 Private, 1st-4th, Widowed, Machine-op-inspct, Unmarried, White, Female, Portugal
 Private, 9th, Never-married, Handlers-cleaners, Not-in-family, Black, Male, United-States
 Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
 Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female, United-States
 Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male, United-States
 Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male, United-States
 Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female, United-States
 Private, Assoc-voc, Married-spouse-absent, Craft-repair, Unmarried, White, Male, United-States
 Private, 12th, Never-married, Craft-repair, Other-relative, White, Male, United-States
 Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Male, United-States
 Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
 Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male, United-States
 Private, 12th, Never-married, Other-service, Own-child, White, Female, United-States
 Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female, United-States
 Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female, United-States
 Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female, Jamaica
 Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male, United-States
 State-gov, HS-grad, Never-married, Other-service, Unmarried, Black, Female, United-States
 Private, Some-college, Never-married, Other-service, Own-child, White, Female, United-States
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
 State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female, United-States
 Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male, United-States
 Private, HS-grad, Separated, Other-service, Unmarried, Black, Female, United-States
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male, Philippines
 Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male, United-States
 Private, HS-grad, Widowed, Craft-repair, Unmarried, Black, Female, United-States
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
 Private, 10th, Never-married, Sales, Own-child, White, Female, United-States
 Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male, United-States
 Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
 Private, HS-grad, Divorced, Sales, Unmarried, White, Female, United-States
 Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
 Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male, United-States
